IdLectura;Fecha;LatitudGrados;LatitudMinutos;LatitudSegundos;LongitudGrados;LongitudMinutos;LongitudSegundos;Viento_Kh;DireccionViento;TemperaturaExt_C;IndiceCalor_C;Presion_hPa;LluviaDiaria_MM;HumedadExt;TerperaturaExternaMax_C;TerperaturaExternaMin_C;TemperaturaInterna_C;TemperaturaInternaMax_C;TemperaturaInternaMin_C;HumedadExternaMax;HumedadExternaMin;HumedadInterna;HumedadInternaMax;HumedadInternaMin;PuntoRocio;VelMaximaViento_Kh;ET_mm
28275;2017-03-30 07:35:09.307;16582;0;6;-15721;1;75;0.00;W;16.94;17.39;998.01;0.00;96.00;18.56;16.39;22.39;24.78;22.39;96.00;91.00;71.00;71.00;65.00;16.11;7.00;0.00
28276;2017-03-30 07:40:09.327;16582;0;6;-15721;1;75;0.00;W;16.89;17.33;998.08;0.00;96.00;18.56;16.39;22.39;24.78;22.39;96.00;91.00;71.00;71.00;65.00;16.11;7.00;0.00
28277;2017-03-30 07:45:09.320;16582;0;6;-15721;1;75;0.00;W;16.89;17.33;998.15;0.00;96.00;18.56;16.39;22.39;24.78;22.39;96.00;91.00;71.00;71.00;65.00;16.11;7.00;0.00
28278;2017-03-30 07:50:09.310;16582;0;6;-15721;1;75;0.00;W;16.94;17.39;998.18;0.00;96.00;18.56;16.39;22.39;24.78;22.39;96.00;91.00;71.00;71.00;65.00;16.11;7.00;0.00
28279;2017-03-30 07:55:09.300;16582;0;6;-15721;1;75;0.00;W;17.00;17.44;998.18;0.00;95.00;18.56;16.39;22.39;24.78;22.39;96.00;91.00;71.00;71.00;65.00;16.11;7.00;0.00
28280;2017-03-30 08:00:09.327;16582;0;6;-15721;1;75;0.00;W;17.00;17.44;998.18;0.00;95.00;18.56;16.39;22.28;24.78;22.28;96.00;91.00;71.00;71.00;65.00;16.11;7.00;0.00
28281;2017-03-30 08:05:09.317;16582;0;6;-15721;1;75;0.00;W;17.11;17.56;998.28;0.00;96.00;18.56;16.39;22.17;24.78;22.17;96.00;91.00;72.00;72.00;65.00;16.67;7.00;0.00
28282;2017-03-30 08:10:09.757;16582;0;6;-15721;1;75;0.00;W;17.11;17.56;998.42;0.00;95.00;18.56;16.39;22.11;24.78;22.11;96.00;91.00;72.00;72.00;65.00;16.11;7.00;0.00
28283;2017-03-30 08:15:12.080;16582;0;6;-15721;1;75;0.00;W;17.06;17.44;998.48;0.00;94.00;18.56;16.39;22.11;24.78;22.11;96.00;91.00;71.00;72.00;65.00;16.11;7.00;0.00
28284;2017-03-30 08:20:09.310;16582;0;6;-15721;1;75;0.00;W;17.17;17.61;998.55;0.00;94.00;18.56;16.39;22.00;24.78;22.00;96.00;91.00;70.00;72.00;65.00;16.11;7.00;0.00
28285;2017-03-30 08:25:09.300;16582;0;6;-15721;1;75;0.00;W;17.17;17.56;998.59;0.00;93.00;18.56;16.39;22.00;24.78;22.00;96.00;91.00;70.00;72.00;65.00;16.11;7.00;0.00
28286;2017-03-30 08:30:09.307;16582;0;6;-15721;1;75;0.00;W;17.28;17.72;998.65;0.00;92.00;18.56;16.39;21.89;24.78;21.89;96.00;91.00;70.00;72.00;65.00;16.11;7.00;0.00
28287;2017-03-30 08:35:09.517;16582;0;6;-15721;1;75;1.00;W;17.39;17.83;998.69;0.00;91.00;18.56;16.39;21.89;24.78;21.89;96.00;91.00;70.00;72.00;65.00;16.11;7.00;0.00
28288;2017-03-30 08:40:09.320;16582;0;6;-15721;1;75;0.00;W;17.50;17.94;998.76;0.00;92.00;18.56;16.39;21.89;24.78;21.89;96.00;91.00;70.00;72.00;65.00;16.11;7.00;0.00
28289;2017-03-30 08:45:09.310;16582;0;6;-15721;1;75;0.00;W;17.61;18.06;998.86;0.00;92.00;18.56;16.39;21.78;24.78;21.78;96.00;91.00;71.00;72.00;65.00;16.11;7.00;0.00
28290;2017-03-30 08:50:09.427;16582;0;6;-15721;1;75;0.00;W;17.67;18.17;998.86;0.00;92.00;18.56;16.39;21.78;24.78;21.78;96.00;91.00;71.00;72.00;65.00;16.67;7.00;0.00
28291;2017-03-30 08:55:09.530;16582;0;6;-15721;1;75;0.00;W;17.72;18.17;998.86;0.00;91.00;18.56;16.39;21.78;24.78;21.78;96.00;91.00;71.00;72.00;65.00;16.11;7.00;0.00
28292;2017-03-30 09:00:09.473;16582;0;6;-15721;1;75;0.00;W;17.78;18.22;999.03;0.00;91.00;18.56;16.39;21.78;24.78;21.78;96.00;91.00;71.00;72.00;65.00;16.11;7.00;0.00
28293;2017-03-30 09:05:09.560;16582;0;6;-15721;1;75;0.00;W;17.83;18.33;999.03;0.00;91.00;18.56;16.39;21.89;24.78;21.78;96.00;91.00;72.00;72.00;65.00;16.67;7.00;0.00
28294;2017-03-30 09:10:12.560;16582;0;6;-15721;1;75;0.00;W;18.00;18.56;999.03;0.00;92.00;18.56;16.39;21.89;24.78;21.78;96.00;91.00;72.00;72.00;65.00;16.67;7.00;0.00
28295;2017-03-30 09:15:09.323;16582;0;6;-15721;1;75;0.00;W;18.06;18.56;999.06;5.00;91.00;18.56;16.39;22.00;24.78;21.78;96.00;90.00;72.00;72.00;65.00;16.67;7.00;0.00
28296;2017-03-30 09:20:09.317;16582;0;6;-15721;1;75;0.00;W;18.22;18.78;998.99;5.00;90.00;18.56;16.39;22.11;24.78;21.78;96.00;90.00;71.00;72.00;65.00;16.67;7.00;0.00
28297;2017-03-30 09:25:09.307;16582;0;6;-15721;1;75;0.00;W;18.44;19.06;998.93;5.00;90.00;18.56;16.39;22.17;24.78;21.78;96.00;90.00;71.00;72.00;65.00;16.67;7.00;0.00
28298;2017-03-30 09:30:09.423;16582;0;6;-15721;1;75;0.00;W;18.78;19.44;998.93;4.00;90.00;18.83;16.39;22.39;24.78;21.78;96.00;90.00;71.00;72.00;65.00;17.22;7.00;0.00
28299;2017-03-30 09:35:09.323;16582;0;6;-15721;1;75;0.00;W;19.33;20.11;998.89;0.00;89.00;19.33;16.39;22.44;24.78;21.78;96.00;87.00;71.00;72.00;65.00;17.78;7.00;0.00
28300;2017-03-30 09:40:09.367;16582;0;6;-15721;1;75;0.00;WNW;19.72;20.56;998.79;0.00;87.00;19.72;16.39;22.67;24.78;21.78;96.00;87.00;71.00;72.00;65.00;17.78;7.00;0.00
28301;2017-03-30 09:45:09.623;16582;0;6;-15721;1;75;0.00;SE;19.78;20.61;998.76;0.00;86.00;19.78;16.39;22.78;24.78;21.78;96.00;85.00;71.00;72.00;65.00;17.22;7.00;0.00
28302;2017-03-30 09:50:09.350;16582;0;6;-15721;1;75;0.00;WSW;20.00;20.83;998.72;0.00;84.00;20.00;16.39;22.83;24.78;21.78;96.00;84.00;71.00;72.00;65.00;17.22;7.00;0.00
28303;2017-03-30 09:55:09.327;16582;0;6;-15721;1;75;0.00;WSW;20.11;20.94;998.69;0.00;83.00;20.11;16.39;22.94;24.78;21.78;96.00;83.00;70.00;72.00;65.00;17.22;7.00;0.00
